record_id,company,job_title,location,salary_usd,years_experience,date_posted,skills
727,Cobalt Intelligence,Analytics Engineer,"Austin, TX",-5000,8,2026-03-24,"SQL, AWS, dbt"
728,BluePeak Software,Analytics Engineer,"San Francisco, CA",120000-90000,2,2026-03-31,"dbt, Python, Tableau"
729,Summit AI Works,Research Scientist,"New York, NY",140338-158944,0,2026-03-05,"Airflow, Python, Pandas"
730,  BluePeak Software  , Data Engineer    ,"Seattle, WA",149032-165527,7,2026-03-24,"Spark, AWS, SQL"
731,Nimbus Labs,BI Developer,Remote,126879-150071,8,2026-03-08,"Spark, Python, Pandas"
732,Acme Analytics,Analytics Engineer,"San Francisco, CA",130059-153638,5,2026-03-05,Tableau Airflow Python
733,Acme Analytics,Research Scientist,"Austin, TX",131281-155829,4,2026-04-14,"SQL, dbt, Spark"
734,  Acme Analytics  , BI Developer    ,"Boston, MA",88377-116486,4,2026-04-27,"dbt, Python, Pandas"
735,BluePeak Software,Business Analyst,"Boston, MA",92006-116570,4,2026-03-29,"Tableau, Airflow, TensorFlow"
736,Acme Analytics,Data Engineer,"Boston, MA",131695-158923,8,2026-04-28,"AWS, Power BI, Spark"
737,Aurora Metrics,Machine Learning Engineer,"San Francisco, CA",149618-171665,7,2026-04-03,"AWS, Python, SQL"
738,Cobalt Intelligence,Business Analyst,"Seattle, WA",109117-123935,120,2026-03-03,"Power BI, dbt, Python"
739,Aurora Metrics,Product Analyst,"New York, NY",140875-161253,8,2026-03-01,"dbt, TensorFlow, Power BI"
740,BluePeak Software,Analytics Engineer,"Seattle, WA",126459-143314,6,2026-03-09,"Tableau, Pandas, dbt"
741,BluePeak Software,Business Analyst,"Seattle, WA",122174-147022,10,2026-03-31,"Pandas, AWS, Power BI"
742,Aurora Metrics,Research Scientist,"Boston, MA",134399-146261,2,2026-04-16,"Spark, AWS, TensorFlow"
743,Nimbus Labs,Analytics Engineer,"San Francisco, CA",142399-162133,5,2026-04-27,"Spark, Airflow, SQL"
744,Nimbus Labs,BI Developer,"Austin, TX",105849-118421,nan,2026-03-28,"Python, AWS, Pandas"
745,,Business Analyst,Remote,87503-98452,6,2026-03-28,"dbt, Pandas, TensorFlow"
746,Cobalt Intelligence,Data Engineer,Remote,115336-129658,0,2026-03-08,"Power BI, SQL, Airflow"
2251,Vertex Insight,Machine Learning Engineer,"Chicago, IL",145523-170358,10,2026-04-18,"Python, dbt, Spark"
748,Pioneer Data Systems,BI Developer,"Seattle, WA",118267-150886,2,2026-04-14,Power BI TensorFlow dbt
749,Summit AI Works,Data Analyst,"Boston, MA",98267-131059,4,2026-03-29,"Python, Spark, Power BI"
750,Acme Analytics,Machine Learning Engineer,"Chicago, IL",138283-169539,0,2026-04-27,"TensorFlow, dbt, Spark"
751,Pioneer Data Systems,Data Analyst,"Boston, MA",107509-131578,5,2026-03-04,"Power BI, Airflow, Pandas"
752,Acme Analytics,BI Developer,"San Francisco, CA",124965-143742,1,2026-04-21,"Python, dbt, Spark"
753,null,Research Scientist,"Austin, TX",151277-169203,9,2026-02-27,"TensorFlow, Spark, AWS"
754,BluePeak Software,Data Analyst,"Chicago, IL",90756-113905,3,2026-04-03,"Python, AWS, Spark"
755,Vertex Insight,Business Analyst,"Boston, MA",108813-128690,10,2026-04-26,"SQL, dbt, AWS"
756,Acme Analytics,Data Analyst,"Seattle, WA",106883-121809,0,2026-03-07,Airflow TensorFlow AWS
757,Acme Analytics,Data Analyst,"Chicago, IL",93047-104027,3,2026-04-28,"SQL, Tableau, Power BI"
758,BluePeak Software,Research Scientist,"San Francisco, CA",138889-148968,0,2026-03-15,"SQL, Airflow, TensorFlow"
759,Pioneer Data Systems,Data Analyst,"Chicago, IL",119398-141483,6,yesterday,"AWS, Spark, Pandas"
760,Acme Analytics,Machine Learning Engineer,"San Francisco, CA",184822-196404,10,2026-04-26,"dbt, Power BI, TensorFlow"
761,Acme Analytics,Machine Learning Engineer,null,145027-179780,fifteen,2026-04-28,"Airflow, dbt, SQL"
762,  Acme Analytics  , Analytics Engineer    ,"Chicago, IL",139137-152205,8,2026-03-11,"dbt, AWS, Airflow"
763,BluePeak Software,Product Analyst,"Seattle, WA",123658-150572,8,2026-03-04,"Power BI, TensorFlow, Airflow"
764,  Pioneer Data Systems  , Research Scientist    ,"San Francisco, CA",169493-204179,3,2026-04-10,"Pandas, Airflow, TensorFlow"
765,Nimbus Labs,null,"Chicago, IL",104226-135886,5,2026-03-24,"Tableau, Pandas, TensorFlow"
766,BluePeak Software,BI Developer,"Austin, TX",94724-113904,1,2026-03-26,"dbt, Spark, Power BI"
767,BluePeak Software,Data Analyst,"Chicago, IL",101180-116895,0,2026-03-14,"Pandas, Spark, dbt"
768,Pioneer Data Systems,BI Developer,"Austin, TX",103894-127471,7,2026-03-20,"Python, Airflow, Power BI"
769,Summit AI Works,BI Developer,Remote,86839-97227,3,2026-03-23,"TensorFlow, Airflow, Pandas"
770,Summit AI Works,Analytics Engineer,"Seattle, WA",143661-175173,9,2026-03-25,"Airflow, Spark, Tableau"
771,None,BI Developer,"San Francisco, CA",115725-141285,5,2026-04-26,"SQL, dbt, Spark"
772,Nimbus Labs,Data Analyst,"Chicago, IL",112922-127088,7,2026-03-31,SQL Python dbt
773,Nimbus Labs,BI Developer,"New York, NY",122405-135162,5,2026-03-18,"SQL, Pandas, AWS"
774,BluePeak Software,Data Analyst,"San Francisco, CA",132443-151915,9,2026-04-16,"Tableau, Airflow, Power BI"
775,Aurora Metrics,Business Analyst,"Chicago, IL",91625-104511,4,2026-02-28,"Spark, SQL, Tableau"
776,Acme Analytics,Machine Learning Engineer,"San Francisco, CA",159825-177206,1,2026-03-15,Python Tableau Power BI
777,  Aurora Metrics  , BI Developer    ,"Boston, MA",104115-128802,5,2026-04-21,"Tableau, AWS, Power BI"
778,Aurora Metrics,Machine Learning Engineer,"Seattle, WA",177114-211457,10,,"Airflow, AWS, Python"
779,Vertex Insight,Product Analyst,"San Francisco, CA",109432-144032,3,2026-04-02,"Spark, Tableau, SQL"
780,Vertex Insight,Data Analyst,"New York, NY",88258-109200,120,2026-04-24,"Pandas, Python, SQL"
781,Vertex Insight,Data Engineer,"New York, NY",141896-173113,7,2026-04-07,"Power BI, Spark, Airflow"
782,Pioneer Data Systems,Analytics Engineer,"San Francisco, CA",101598-135854,0,2026-04-22,"Power BI, Spark, Pandas"
783,Acme Analytics,Business Analyst,"Boston, MA",115664-129294,10,2026-04-04,"Tableau, dbt, TensorFlow"
784,Cobalt Intelligence,Data Engineer,"Chicago, IL",126593-141692,0,2026-03-03,"AWS, dbt, Airflow"
785,Nimbus Labs,Analytics Engineer,"Seattle, WA",91691-105746,1,2026-03-19,"Tableau, Pandas, Python"
786,Cobalt Intelligence,Data Analyst,"Boston, MA",96825-119253,1,2026-04-12,"Pandas, TensorFlow, Airflow"
787,Acme Analytics,Research Scientist,"San Francisco, CA",187768-198993,10,2026-04-17,"dbt, Spark, AWS"
788,Nimbus Labs,Machine Learning Engineer,"New York, NY",153560-172383,3,2026-03-26,"SQL, Python, TensorFlow"
789,Vertex Insight,Data Engineer,"San Francisco, CA",142130-175080,7,2026-03-14,"AWS, TensorFlow, SQL"
790,Vertex Insight,Research Scientist,Remote,132155-144958,8,2026-04-23,"AWS, dbt, Tableau"
791,Acme Analytics,Data Analyst,"Boston, MA",95278-125449,0,2026-04-09,"Pandas, Airflow, SQL"
792,BluePeak Software,Machine Learning Engineer,"San Francisco, CA",163256-197041,7,2026-04-25,"Python, Spark, dbt"
793,Aurora Metrics,,"Austin, TX",115866-140027,3,2026-04-21,"SQL, Tableau, Spark"
794,Vertex Insight,BI Developer,"Boston, MA",120332-140660,8,2026-03-27,"dbt, AWS, Airflow"
795,Summit AI Works,Business Analyst,"New York, NY",127880-155119,7,2026-04-24,"Tableau, AWS, TensorFlow"
796,Pioneer Data Systems,Data Analyst,"Seattle, WA",119133-130873,3,2026-03-01,"Spark, Python, TensorFlow"
797,Summit AI Works,Business Analyst,null,101041-132058,2,2026-04-25,"Pandas, AWS, SQL"
798,Nimbus Labs,Business Analyst,"Austin, TX",129383-163302,10,2026-04-24,"Airflow, dbt, AWS"
799,Nimbus Labs,Product Analyst,"Chicago, IL",91206-108570,2,2026-04-08,"Power BI, Tableau, Spark"
800,BluePeak Software,BI Developer,"Austin, TX",112616-143333,10,2026-02-28,"Power BI, Airflow, SQL"
801,  Acme Analytics  , Data Engineer    ,"Chicago, IL",146261-174875,10,2026-04-27,"Power BI, Python, TensorFlow"
802,Aurora Metrics,BI Developer,"Seattle, WA",96624-124442,1,2026-03-07,Python dbt Power BI
803,Cobalt Intelligence,Product Analyst,"Seattle, WA",121404-147105,8,2026-03-29,"Tableau, SQL, AWS"
804,Nimbus Labs,Product Analyst,"Seattle, WA",103772-114992,6,2026-03-06,"TensorFlow, Pandas, Spark"
805,Summit AI Works,Business Analyst,"Boston, MA",97547-110835,7,2026-03-11,"Airflow, SQL, dbt"
806,BluePeak Software,Product Analyst,"Boston, MA",125439-156806,9,2026-03-03,"SQL, AWS, dbt"
807,BluePeak Software,Analytics Engineer,"Chicago, IL",125635-159377,3,2026-03-19,"dbt, Python, AWS"
808,Pioneer Data Systems,Data Engineer,"Seattle, WA",131998-146375,1,2026-04-14,"Airflow, Spark, AWS"
809,Acme Analytics,Analytics Engineer,"New York, NY",134697-164782,2,2026-03-30,"Airflow, Power BI, Pandas"
810,Aurora Metrics,Business Analyst,"Boston, MA",116510-129290,7,2026-03-09,"Pandas, Power BI, Spark"
1055,BluePeak Software,Data Engineer,"San Francisco, CA",132378-159440,5,2026-03-27,"Tableau, TensorFlow, SQL"
812,BluePeak Software,Analytics Engineer,"San Francisco, CA",149843-175947,10,2026/12/01,"Tableau, AWS, Pandas"
813,Cobalt Intelligence,Analytics Engineer,"New York, NY",116478-129501,1,12-01-2026,"Spark, Power BI, Tableau"
814,BluePeak Software,Analytics Engineer,"Boston, MA",113376-145280,0,2026-03-03,"SQL, Tableau, Spark"
815,Pioneer Data Systems,Analytics Engineer,Remote,124900-158330,9,2026-03-08,"SQL, Pandas, Python"
816,Cobalt Intelligence,Analytics Engineer,"Austin, TX",136376-149849,10,2026-04-21,"AWS, SQL, Airflow"
4770,Nimbus Labs,Data Analyst,"Seattle, WA",104382-123302,3,2026-04-14,"Power BI, Python, Pandas"
818,Acme Analytics,Machine Learning Engineer,"Seattle, WA",146230-171609,5,2026-03-14,"Power BI, Tableau, Airflow"
819,Aurora Metrics,Business Analyst,"Boston, MA",138258-153506,9,2026-03-01,"Airflow, TensorFlow, AWS"
820,Acme Analytics,Product Analyst,"San Francisco, CA",119500-130735,-2,2026-04-05,"Tableau, AWS, Pandas"
821,Nimbus Labs,Research Scientist,Remote,143243-171313,8,12-01-2026,"SQL, Python, AWS"
822,Aurora Metrics,Analytics Engineer,"San Francisco, CA",None,7,2026-04-28,"dbt, SQL, TensorFlow"
823,BluePeak Software,Machine Learning Engineer,"New York, NY",187887-199901,10,2026-03-09,"AWS, Pandas, Spark"
824,  Acme Analytics  , Product Analyst    ,"New York, NY",108800-124342,8,2026-04-02,"AWS, SQL, Python"
825,Nimbus Labs,Data Analyst,"Seattle, WA",108872-139980,2,2026-04-26,"TensorFlow, AWS, Pandas"
826,BluePeak Software,Data Engineer,"Austin, TX",102934-119962,3,2026-04-22,"Pandas, Airflow, Python"
827,Aurora Metrics,BI Developer,"Seattle, WA",132128-165330,10,2026-04-25,"SQL, Airflow, Tableau"
828,Cobalt Intelligence,Business Analyst,"Boston, MA",75362-86411,2,2026-04-20,"Python, Pandas, dbt"
829,Acme Analytics,Analytics Engineer,"San Francisco, CA",137606-148589,9,2026-13-40,"Airflow, Power BI, Python"
830,Vertex Insight,Data Analyst,"Seattle, WA",98511-128571,2,2026-04-12,None
831,Aurora Metrics,Analytics Engineer,"Chicago, IL",null,10,2026-04-17,"Power BI, dbt, Spark"
832,Pioneer Data Systems,Product Analyst,"Chicago, IL",121788-156674,8,2026-03-20,"AWS, TensorFlow, dbt"
833,Vertex Insight,Data Analyst,,122725-155811,8,2026-03-03,"TensorFlow, SQL, AWS"
834,Vertex Insight,Analytics Engineer,"Chicago, IL",116361-132065,6,2026-04-21,"AWS, dbt, SQL"
835,Aurora Metrics,Data Engineer,"San Francisco, CA",164789-190643,7,2026-04-10,"AWS, Airflow, dbt"
836,Nimbus Labs,Data Analyst,"Austin, TX",109983-136290,6,2026-04-24,"Pandas, Airflow, Tableau"
837,Pioneer Data Systems,Machine Learning Engineer,"Austin, TX",129412-163912,7,2026-04-02,"SQL, TensorFlow, AWS"
838,Vertex Insight,Analytics Engineer,Remote,100923-119362,0,2026-03-31,"Python, dbt, SQL"
839,,Machine Learning Engineer,"Austin, TX",132408-158312,4,2026-03-30,"Python, SQL, Tableau"
840,BluePeak Software,Product Analyst,"Boston, MA",99320-117489,1,2026-04-18,"Python, Pandas, Tableau"
841,Summit AI Works,Analytics Engineer,"Boston, MA",125902-150746,5,2026-04-26,"Airflow, AWS, SQL"
842,Aurora Metrics,Data Engineer,Remote,140145-151561,9,2026-04-23,"Pandas, Airflow, SQL"
843,Pioneer Data Systems,Data Analyst,"Austin, TX",84320-119141,2,2026-03-21,Spark Power BI Python
1424,Nimbus Labs,BI Developer,"Seattle, WA",131563-145173,8,2026-04-08,"AWS, dbt, Spark"
845,Acme Analytics,Data Engineer,"New York, NY",104083-117874,0,2026-04-04,
846,Acme Analytics,Machine Learning Engineer,"Boston, MA",143115-155134,2,2026-04-14,"SQL, Spark, Airflow"
847,Summit AI Works,Data Analyst,"San Francisco, CA",111718-126270,2,2026-03-18,"TensorFlow, Pandas, Power BI"
848,Acme Analytics,Research Scientist,"San Francisco, CA",182766-196979,7,2026-04-08,"dbt, AWS, Airflow"
849,Nimbus Labs,Product Analyst,Remote,98626-130456,120,2026-04-01,"SQL, Python, Airflow"
850,BluePeak Software,Business Analyst,"San Francisco, CA",92824-110065,6,2026-03-30,"Pandas, Power BI, Python"
851,Vertex Insight,NA,"Chicago, IL",165983-179821,8,2026-03-23,"dbt, Python, Spark"
852,Nimbus Labs,Business Analyst,"New York, NY",111149-135057,9,2026-03-10,Pandas Tableau Spark
853,Vertex Insight,Research Scientist,"New York, NY",131975-159640,2,2026-03-03,"dbt, Tableau, Pandas"
854,BluePeak Software,BI Developer,"New York, NY",115896-138007,0,2026-03-24,"Airflow, Pandas, Spark"
855,Aurora Metrics,nan,"Boston, MA",108490-123788,3,2026-03-10,"TensorFlow, Spark, Tableau"
856,Acme Analytics,BI Developer,"Seattle, WA",91727-109064,1,2026-03-17,"SQL, Python, Spark"
857,Acme Analytics,Business Analyst,"San Francisco, CA",113467-127222,5,2026-03-22,"SQL, Airflow, AWS"
858,BluePeak Software,Machine Learning Engineer,"New York, NY",154356-166535,5,None,"AWS, Airflow, Pandas"
859,Summit AI Works,Business Analyst,"Boston, MA",81938-114373,1,2026-04-14,"Python, Tableau, TensorFlow"
860,None,Product Analyst,"New York, NY",120312-154794,4,2026-03-02,"TensorFlow, Spark, Airflow"
861,Cobalt Intelligence,Product Analyst,"Boston, MA",,1,2026-03-20,Python Tableau dbt
862,Summit AI Works,Data Engineer,"Boston, MA",125268-156745,6,2026-03-27,"Power BI, Pandas, Airflow"
863,Summit AI Works,Business Analyst,"New York, NY",127594-150624,9,2026-04-21,"AWS, Pandas, dbt"
864,Summit AI Works,Business Analyst,"Austin, TX",104362-126963,6,2026-04-09,"TensorFlow, AWS, Power BI"
865,Summit AI Works,Business Analyst,"New York, NY",132744-150915,10,2026-04-18,"Pandas, Power BI, Airflow"
866,Summit AI Works,Machine Learning Engineer,"New York, NY",144832-154850,0,2026-03-28,"AWS, Power BI, Airflow"
867,  BluePeak Software  , BI Developer    ,"New York, NY",139844-161686,4,2026-04-22,"Python, Airflow, Spark"
868,Summit AI Works,Data Analyst,"Boston, MA",122880-154819,7,2026-04-13,"dbt, Spark, Python"
869,  Cobalt Intelligence  , Business Analyst    ,"Austin, TX",111405-139802,5,2026-04-04,"AWS, Pandas, Spark"
870,null,Product Analyst,"Chicago, IL",98432-109665,0,2026-03-12,"Python, TensorFlow, AWS"
871,NA,BI Developer,"Chicago, IL",98304-120356,4,2026-03-20,"Python, Tableau, Power BI"
872,BluePeak Software,Machine Learning Engineer,Remote,148179-169251,1,2026-04-18,"AWS, Airflow, Tableau"
873,Summit AI Works,Product Analyst,"New York, NY",106109-128818,1,2026-04-04,"SQL, Pandas, Airflow"
874,BluePeak Software,Data Analyst,"New York, NY",90560-117068,1,2026-03-02,"Tableau, SQL, TensorFlow"
875,Nimbus Labs,Data Engineer,"San Francisco, CA",137769-149320,9,2026-04-25,"Tableau, AWS, Python"
876,Vertex Insight,Data Engineer,"Austin, TX",126754-138026,9,2026-03-16,"SQL, dbt, Power BI"
877,Cobalt Intelligence,Analytics Engineer,"New York, NY",119733-131794,2,2026-03-05,"Spark, Pandas, AWS"
878,Summit AI Works,Data Engineer,"San Francisco, CA",136044-162532,7,2026-03-26,"Pandas, Python, SQL"
879,Cobalt Intelligence,Data Analyst,"San Francisco, CA",92912-127696,0,2026-04-14,"Python, Airflow, Power BI"
880,Summit AI Works,Data Engineer,"New York, NY",162079-183267,10,2026-03-28,"dbt, Power BI, Python"
881,Pioneer Data Systems,Product Analyst,"Boston, MA",99398-120496,0,2026-04-08,"Pandas, TensorFlow, AWS"
882,Nimbus Labs,Machine Learning Engineer,"San Francisco, CA",164619-189138,4,2026-04-10,"dbt, Python, AWS"
883,Vertex Insight,Research Scientist,"Chicago, IL",133402-158991,7,2026-04-03,"TensorFlow, Spark, Python"
884,Cobalt Intelligence,Analytics Engineer,"Chicago, IL",91146-108829,2,2026-04-25,TensorFlow SQL Power BI
885,Summit AI Works,BI Developer,None,132711-143888,10,2026-03-12,"Airflow, dbt, Tableau"
886,Aurora Metrics,Data Engineer,"Chicago, IL",112374-143536,1,2026-04-23,"Pandas, SQL, Python"
887,  Summit AI Works  , Data Engineer    ,"Seattle, WA",138841-165800,4,2026-04-08,"AWS, Pandas, Spark"
888,Summit AI Works,Machine Learning Engineer,"Seattle, WA",140712-170699,0,2026-03-09,"Power BI, TensorFlow, Airflow"
889,Cobalt Intelligence,Analytics Engineer,"Boston, MA",111691-144430,3,2026-03-02,"Python, dbt, Spark"
890,Summit AI Works,Analytics Engineer,Remote,131689-152545,4,2026-03-03,"Power BI, TensorFlow, dbt"
891,Pioneer Data Systems,Data Engineer,"Austin, TX",117576-151859,8,N/A,"Spark, Tableau, AWS"
892,BluePeak Software,Analytics Engineer,"Chicago, IL",142461-173183,9,2026-03-18,"AWS, Tableau, dbt"
893,Pioneer Data Systems,Analytics Engineer,"Chicago, IL",143283-159872,9,2026-04-28,"Pandas, Tableau, TensorFlow"
894,Cobalt Intelligence,Research Scientist,Remote,134207-158491,1,2026-04-02,"TensorFlow, Spark, Airflow"
895,Vertex Insight,Analytics Engineer,"Chicago, IL",106376-123069,3,2026-03-03,"Tableau, Airflow, Power BI"
896,Vertex Insight,Machine Learning Engineer,"San Francisco, CA",149343-176486,0,2026-03-06,Pandas Spark Tableau
897,Pioneer Data Systems,Data Engineer,"San Francisco, CA",161786-188360,10,2026-03-20,"Pandas, Power BI, TensorFlow"
898,BluePeak Software,Machine Learning Engineer,"Austin, TX",132436-164684,3,2026-03-25,"TensorFlow, Pandas, Spark"
899,Nimbus Labs,Data Analyst,"San Francisco, CA",134729-148716,7,2026-03-14,"Pandas, Power BI, Airflow"
900,Summit AI Works,BI Developer,"New York, NY",113572-125186,2,2026-03-18,"Tableau, AWS, Pandas"
901,BluePeak Software,Product Analyst,Remote,110348-129786,9,2026-03-21,"dbt, TensorFlow, Python"
902,Summit AI Works,Product Analyst,"Boston, MA",99837-112349,5,2026-03-25,"dbt, Tableau, Spark"
903,Summit AI Works,Analytics Engineer,"Seattle, WA",126700-159583,4,2026-04-13,"Pandas, Power BI, dbt"
904,Nimbus Labs,Product Analyst,"New York, NY",108999-131605,2,2026-02-27,"Airflow, Pandas, Spark"
905,Acme Analytics,Research Scientist,"San Francisco, CA",130463-165446,0,2026-03-26,"Airflow, Pandas, Power BI"
906,Summit AI Works,Research Scientist,"New York, NY",-5000,10,2026-04-17,"TensorFlow, Python, Tableau"
907,Vertex Insight,Machine Learning Engineer,Remote,-5000,4,2026-04-18,"Airflow, Pandas, SQL"
908,nan,BI Developer,"New York, NY",127368-154493,8,2026-03-05,"Pandas, AWS, Tableau"
909,Acme Analytics,Product Analyst,"Boston, MA",107213-128727,3,2026-03-04,"Spark, Tableau, TensorFlow"
910,Nimbus Labs,Business Analyst,"San Francisco, CA",96328-120631,1,2026-03-28,"AWS, Pandas, Tableau"
911,Acme Analytics,Analytics Engineer,"Seattle, WA",137451-149750,10,2026-03-04,"Tableau, SQL, Python"
912,Pioneer Data Systems,Machine Learning Engineer,"Seattle, WA",152130-169189,5,2026-04-08,NA
913,BluePeak Software,BI Developer,Remote,113643-128279,2,2026-03-12,"Pandas, AWS, Spark"
914,Summit AI Works,Product Analyst,"Boston, MA",120872-148945,8,2026-04-14,"Tableau, AWS, SQL"
915,Cobalt Intelligence,Product Analyst,"Boston, MA",105225-134965,3,2026-04-28,"AWS, Power BI, Spark"
916,Vertex Insight,Data Engineer,"Austin, TX",100498-125905,2,2026-03-11,"Tableau, Pandas, Power BI"
917,Nimbus Labs,Data Engineer,"Boston, MA",117117-144722,2,2026-04-24,"TensorFlow, Airflow, Python"
918,  Vertex Insight  , Data Analyst    ,"Austin, TX",69252-95129,0,2026-04-18,"Python, Spark, Tableau"
919,Nimbus Labs,Research Scientist,"New York, NY",153950-168202,6,2026-04-01,"Airflow, Tableau, SQL"
920,Aurora Metrics,Research Scientist,"New York, NY",146897-168326,6,2026-03-17,"dbt, Python, Airflow"
921,Pioneer Data Systems,Product Analyst,Remote,82291-104292,2,2026-03-16,"dbt, Power BI, Tableau"
