record_id,company,job_title,location,salary_usd,years_experience,date_posted,skills
1412,Nimbus Labs,Bi Developer,"Austin, Tx",111715-135844,9,2026-04-07,"AWS, SQL, TensorFlow"
1413,Vertex Insight,Data Engineer,"Seattle, Wa",126547-137949,7,2026-04-14,"dbt, Python, Pandas"
1414,Vertex Insight,Machine Learning Engineer,"Chicago, Il",159600-184755,6,2026-04-25,"Airflow, AWS, Spark"
1415,Summit Ai Works,Business Analyst,"Austin, Tx",93022-120251,4,2026-03-02,"TensorFlow, Airflow, AWS"
1416,Summit Ai Works,Business Analyst,Remote,117905-140176,7,2026-03-07,"TensorFlow, AWS, Pandas"
1419,Bluepeak Software,Product Analyst,"Boston, Ma",130516-145510,9,2026-04-01,"Airflow, AWS, Python"
1420,Aurora Metrics,Bi Developer,"Seattle, Wa",123873-146164,6,2026-03-29,"Airflow, Python, Pandas"
1421,Pioneer Data Systems,Analytics Engineer,"Boston, Ma",101270-132473,2,2026-04-02,"dbt, Power BI, Tableau"
1422,Acme Analytics,Data Analyst,"New York, Ny",109223-134152,10,2026-03-21,Power BI Python dbt
1423,Aurora Metrics,Analytics Engineer,"San Francisco, Ca",122101-141005,6,2026-04-19,"Power BI, Tableau, TensorFlow"
1426,Nimbus Labs,Research Scientist,"San Francisco, Ca",176631-198069,8,2026-03-09,"Tableau, dbt, Python"
1427,Summit Ai Works,Data Engineer,"Chicago, Il",121620-154634,5,2026-04-18,"Airflow, TensorFlow, SQL"
1428,Cobalt Intelligence,Research Scientist,"Chicago, Il",129613-154662,5,2026-03-11,"Airflow, TensorFlow, dbt"
1429,Cobalt Intelligence,Research Scientist,"Seattle, Wa",125535-155888,1,2026-03-18,"Airflow, Power BI, AWS"
1430,Aurora Metrics,Research Scientist,"New York, Ny",144448-178454,5,2026-03-01,"Airflow, dbt, Spark"
1431,Summit Ai Works,Machine Learning Engineer,"New York, Ny",157290-189043,5,2026-04-19,"Spark, Pandas, dbt"
1432,Acme Analytics,Data Analyst,"New York, Ny",124641-141862,7,2026-03-17,"TensorFlow, Tableau, Airflow"
1433,Pioneer Data Systems,Data Engineer,"New York, Ny",139870-166691,10,2026-04-26,"Python, Pandas, AWS"
1435,Pioneer Data Systems,Data Analyst,"New York, Ny",129672-151933,9,2026-03-08,AWS SQL TensorFlow
1436,Vertex Insight,Bi Developer,"Seattle, Wa",134462-156060,6,2026-03-26,"Airflow, Spark, Pandas"
1437,Acme Analytics,Data Engineer,"San Francisco, Ca",138799-149892,2,2026-03-13,"Airflow, dbt, Spark"
1438,Summit Ai Works,Bi Developer,"Austin, Tx",114699-126633,9,2026-02-28,"Tableau, Pandas, SQL"
1441,Summit Ai Works,Research Scientist,"Austin, Tx",137749-151824,9,2026-03-27,"Tableau, Spark, Airflow"
1442,Vertex Insight,Data Analyst,"Seattle, Wa",120662-151752,9,2026-03-29,Pandas TensorFlow Airflow
1443,Cobalt Intelligence,Data Engineer,"Seattle, Wa",145762-175143,9,2026-03-27,"Spark, Airflow, Pandas"
1444,Summit Ai Works,Business Analyst,Remote,128674-144338,10,2026-03-10,"AWS, Spark, dbt"
1445,Bluepeak Software,Research Scientist,"Seattle, Wa",121914-133344,5,2026-03-18,"Tableau, Power BI, Pandas"
1446,Cobalt Intelligence,Bi Developer,"New York, Ny",116647-138723,3,2026-02-27,"Power BI, Airflow, SQL"
1447,Aurora Metrics,Bi Developer,"Boston, Ma",98996-130640,3,2026-03-12,"dbt, TensorFlow, Airflow"
1448,Bluepeak Software,Research Scientist,"Boston, Ma",136655-170934,2,2026-03-24,"TensorFlow, Python, Spark"
1449,Nimbus Labs,Machine Learning Engineer,"Seattle, Wa",137865-168427,6,2026-02-27,"dbt, AWS, Pandas"
1451,Summit Ai Works,Data Engineer,"New York, Ny",109240-143565,2,2026-03-02,"Airflow, SQL, Pandas"
1452,Cobalt Intelligence,Business Analyst,"Seattle, Wa",107666-136382,7,2026-04-15,"dbt, Spark, SQL"
1453,Acme Analytics,Analytics Engineer,"Chicago, Il",115667-149161,3,2026-03-14,"SQL, Airflow, Tableau"
1454,Acme Analytics,Business Analyst,Remote,60967-86768,0,2026-04-13,"Pandas, Power BI, dbt"
1455,Acme Analytics,Business Analyst,"Chicago, Il",116539-151406,10,2026-03-29,"Airflow, Python, Power BI"
1457,Vertex Insight,Data Analyst,Remote,122634-150381,9,2026-04-23,"dbt, Pandas, Tableau"
1458,Pioneer Data Systems,Machine Learning Engineer,"Austin, Tx",124757-136927,3,2026-03-14,"SQL, dbt, Tableau"
1459,Bluepeak Software,Business Analyst,"Seattle, Wa",96512-126395,5,2026-04-02,"AWS, Power BI, Tableau"
1461,Nimbus Labs,Data Analyst,"Chicago, Il",117878-152653,8,2026-03-25,"AWS, TensorFlow, Tableau"
1462,Acme Analytics,Bi Developer,"Seattle, Wa",107691-126701,9,2026-02-28,"dbt, Pandas, Airflow"
1463,Bluepeak Software,Machine Learning Engineer,"Chicago, Il",162491-191288,9,2026-03-09,"AWS, dbt, Power BI"
1464,Pioneer Data Systems,Data Engineer,"Seattle, Wa",139920-167253,5,2026-03-13,"Airflow, SQL, Power BI"
1465,Pioneer Data Systems,Bi Developer,"Chicago, Il",102963-121461,0,2026-04-27,"Spark, Python, Pandas"
1466,Pioneer Data Systems,Data Analyst,"San Francisco, Ca",91754-103736,1,2026-04-22,"Pandas, Power BI, AWS"
1467,Aurora Metrics,Product Analyst,"New York, Ny",108221-121251,4,2026-03-05,Tableau Pandas TensorFlow
1468,Acme Analytics,Product Analyst,"Boston, Ma",119589-152423,9,2026-04-15,"Tableau, SQL, Airflow"
1469,Pioneer Data Systems,Business Analyst,"New York, Ny",105567-116773,1,2026-03-03,"Airflow, Power BI, Python"
1471,Aurora Metrics,Machine Learning Engineer,"Chicago, Il",117547-142858,0,2026-04-23,"AWS, TensorFlow, Pandas"
1472,Cobalt Intelligence,Bi Developer,"Austin, Tx",101094-126391,2,2026-03-31,"Pandas, AWS, Tableau"
1475,Aurora Metrics,Analytics Engineer,Remote,123427-154682,5,2026-03-07,"Spark, AWS, dbt"
1476,Cobalt Intelligence,Data Engineer,"Seattle, Wa",142787-165606,9,2026-03-27,"TensorFlow, SQL, Power BI"
1478,Acme Analytics,Research Scientist,"San Francisco, Ca",139556-159655,0,2026-04-27,"Python, SQL, Tableau"
1479,Bluepeak Software,Business Analyst,"San Francisco, Ca",125820-137262,5,2026-03-25,"Pandas, dbt, Power BI"
1481,Bluepeak Software,Data Analyst,"Chicago, Il",114403-130311,5,2026-03-29,"AWS, Python, dbt"
1483,Bluepeak Software,Data Engineer,"Chicago, Il",130472-163020,7,2026-02-28,"SQL, Spark, dbt"
1487,Bluepeak Software,Analytics Engineer,"Boston, Ma",106183-123973,0,2026-02-27,"dbt, Python, SQL"
1488,Acme Analytics,Analytics Engineer,"Chicago, Il",138325-149494,7,2026-04-17,"SQL, Airflow, TensorFlow"
1489,Acme Analytics,Data Analyst,"San Francisco, Ca",90376-115996,3,2026-03-04,"Python, SQL, dbt"
1490,Cobalt Intelligence,Machine Learning Engineer,"Austin, Tx",135225-162633,1,2026-04-18,"dbt, Tableau, AWS"
1491,Aurora Metrics,Business Analyst,"Seattle, Wa",93378-111920,5,2026-03-31,Python AWS dbt
1492,Nimbus Labs,Bi Developer,"Chicago, Il",96248-122100,2,2026-04-15,"TensorFlow, Tableau, dbt"
1493,Cobalt Intelligence,Product Analyst,"Seattle, Wa",98833-110915,0,2026-04-14,"Spark, dbt, TensorFlow"
1495,Aurora Metrics,Data Analyst,"Seattle, Wa",104571-129339,1,2026-04-06,"TensorFlow, Spark, dbt"
1496,Pioneer Data Systems,Machine Learning Engineer,"Chicago, Il",137677-151661,3,2026-03-15,"Python, AWS, SQL"
1497,Summit Ai Works,Product Analyst,"Austin, Tx",74032-91597,4,2026-03-11,"Python, Power BI, SQL"
1498,Nimbus Labs,Business Analyst,"Austin, Tx",78647-93838,0,2026-03-14,"Spark, TensorFlow, dbt"
5449,Summit Ai Works,Bi Developer,"New York, Ny",99109-125814,0,2026-04-15,"Power BI, Airflow, Python"
1504,Nimbus Labs,Machine Learning Engineer,"San Francisco, Ca",147572-178305,2,2026-04-22,"Pandas, Airflow, Power BI"
1505,Nimbus Labs,Analytics Engineer,"Chicago, Il",108407-142876,5,2026-03-09,"AWS, dbt, Power BI"
1506,Aurora Metrics,Machine Learning Engineer,"Boston, Ma",166778-199237,6,2026-04-08,"Python, TensorFlow, Airflow"
1507,Acme Analytics,Bi Developer,Remote,72490-99834,0,2026-03-03,"Python, Power BI, SQL"
1508,Vertex Insight,Product Analyst,"Austin, Tx",88184-105353,5,2026-04-03,"Power BI, SQL, dbt"
1510,Vertex Insight,Bi Developer,"Austin, Tx",105958-116572,7,2026-04-16,"Power BI, Tableau, Airflow"
1512,Cobalt Intelligence,Data Analyst,"Boston, Ma",91041-107835,1,2026-03-02,"Tableau, Spark, Pandas"
1513,Acme Analytics,Bi Developer,"Boston, Ma",96264-112966,2,2026-04-09,"SQL, Spark, Tableau"
1514,Pioneer Data Systems,Analytics Engineer,"Boston, Ma",143130-168448,8,2026-04-13,Power BI TensorFlow Spark
1515,Bluepeak Software,Research Scientist,"New York, Ny",123481-138776,3,2026-03-21,"Pandas, Spark, Power BI"
1516,Bluepeak Software,Research Scientist,"Seattle, Wa",150179-173163,10,2026-04-25,"Python, Tableau, Spark"
1517,Vertex Insight,Business Analyst,"San Francisco, Ca",115637-148180,1,2026-03-25,Spark Airflow Pandas
1518,Cobalt Intelligence,Research Scientist,"Boston, Ma",131037-165420,0,2026-04-10,"TensorFlow, Power BI, Airflow"
1519,Nimbus Labs,Machine Learning Engineer,Remote,131553-165082,5,2026-03-20,dbt Pandas TensorFlow
1520,Pioneer Data Systems,Data Engineer,Remote,122487-133958,8,2026-03-17,dbt AWS Power BI
1521,Cobalt Intelligence,Data Analyst,Remote,117190-151507,9,2026-04-05,"Tableau, Power BI, SQL"
1522,Vertex Insight,Machine Learning Engineer,"Boston, Ma",151257-174581,6,2026-04-15,"AWS, SQL, dbt"
1523,Summit Ai Works,Research Scientist,"San Francisco, Ca",174517-194264,9,2026-04-17,"Spark, TensorFlow, AWS"
1524,Aurora Metrics,Research Scientist,Remote,104720-131071,1,2026-02-28,"Pandas, Python, Power BI"
1525,Acme Analytics,Data Engineer,"New York, Ny",112163-130427,1,2026-04-24,"Pandas, Airflow, TensorFlow"
1526,Acme Analytics,Product Analyst,"Austin, Tx",86481-114320,2,2026-02-28,"Power BI, AWS, TensorFlow"
1527,Nimbus Labs,Bi Developer,"San Francisco, Ca",121395-140258,5,2026-04-12,"SQL, Power BI, TensorFlow"
1528,Summit Ai Works,Bi Developer,"Boston, Ma",109339-143590,6,2026-04-05,"Tableau, Python, Airflow"
1529,Bluepeak Software,Machine Learning Engineer,"Seattle, Wa",150811-168452,2,2026-03-28,"TensorFlow, Airflow, SQL"
1530,Nimbus Labs,Bi Developer,"Boston, Ma",137418-170397,10,2026-03-28,"AWS, Pandas, Tableau"
1531,Acme Analytics,Research Scientist,"Boston, Ma",132355-161781,6,2026-04-26,"Python, Tableau, TensorFlow"
1533,Cobalt Intelligence,Data Engineer,"San Francisco, Ca",172780-195428,10,2026-04-09,"TensorFlow, Power BI, Pandas"
1535,Cobalt Intelligence,Product Analyst,"San Francisco, Ca",127288-157504,5,2026-04-05,"AWS, Spark, SQL"
1536,Pioneer Data Systems,Data Analyst,"Austin, Tx",88145-111924,1,2026-04-05,"Airflow, Spark, SQL"
1537,Vertex Insight,Data Analyst,"Seattle, Wa",112405-139297,8,2026-03-01,"Tableau, dbt, Python"
1538,Bluepeak Software,Machine Learning Engineer,Remote,117873-136461,1,2026-04-05,dbt Tableau TensorFlow
1540,Aurora Metrics,Research Scientist,"Seattle, Wa",130003-155324,8,2026-04-12,"Power BI, Python, Tableau"
1541,Aurora Metrics,Product Analyst,"San Francisco, Ca",128641-140331,2,2026-04-19,"AWS, TensorFlow, Pandas"
1545,Acme Analytics,Bi Developer,"New York, Ny",121604-149347,8,2026-04-16,"AWS, Python, Airflow"
1546,Pioneer Data Systems,Product Analyst,"New York, Ny",112376-146296,6,2026-04-17,"dbt, Power BI, SQL"
1547,Summit Ai Works,Research Scientist,"San Francisco, Ca",162953-181099,9,2026-04-16,"AWS, Tableau, Airflow"
1548,Aurora Metrics,Bi Developer,Remote,111267-131849,8,2026-04-26,"SQL, dbt, Spark"
1549,Pioneer Data Systems,Business Analyst,Remote,85795-109470,6,2026-03-22,"TensorFlow, Pandas, Power BI"
1550,Nimbus Labs,Product Analyst,"San Francisco, Ca",110132-129769,3,2026-04-05,"AWS, Python, Pandas"
1551,Acme Analytics,Bi Developer,"Austin, Tx",97784-124710,4,2026-04-24,"Tableau, Airflow, AWS"
1552,Vertex Insight,Research Scientist,Remote,122062-142376,7,2026-03-31,"Python, Tableau, Airflow"
1553,Acme Analytics,Research Scientist,"Seattle, Wa",140717-163819,1,2026-04-27,Tableau Power BI SQL
1554,Pioneer Data Systems,Business Analyst,"New York, Ny",125043-142558,7,2026-03-24,"AWS, Airflow, SQL"
1557,Nimbus Labs,Machine Learning Engineer,"Chicago, Il",129817-151087,8,2026-03-28,"Airflow, Python, dbt"
1558,Acme Analytics,Bi Developer,"Austin, Tx",101911-136799,5,2026-03-08,Power BI TensorFlow Tableau
1559,Acme Analytics,Machine Learning Engineer,Remote,106863-135573,1,2026-04-09,"Power BI, Python, Pandas"
1562,Cobalt Intelligence,Machine Learning Engineer,"San Francisco, Ca",154941-181203,2,2026-03-03,"Pandas, Python, TensorFlow"
1563,Acme Analytics,Product Analyst,Remote,105655-129890,10,2026-03-18,"AWS, Spark, SQL"
1565,Aurora Metrics,Data Engineer,"Austin, Tx",105198-116693,0,2026-04-28,"Power BI, SQL, dbt"
1567,Acme Analytics,Analytics Engineer,"San Francisco, Ca",127992-147816,8,2026-03-28,"Tableau, Python, Airflow"
1568,Pioneer Data Systems,Data Engineer,"Chicago, Il",113925-128891,0,2026-03-30,"Power BI, Pandas, dbt"
1570,Summit Ai Works,Machine Learning Engineer,"San Francisco, Ca",149797-169502,3,2026-03-08,"Power BI, SQL, Airflow"
1572,Summit Ai Works,Machine Learning Engineer,"Seattle, Wa",148827-178584,4,2026-03-04,"Airflow, Power BI, Python"
1574,Pioneer Data Systems,Analytics Engineer,"San Francisco, Ca",159613-176353,8,2026-04-15,"AWS, SQL, Spark"
1575,Aurora Metrics,Business Analyst,"Chicago, Il",107742-121124,4,2026-03-25,"AWS, Pandas, Spark"
1577,Cobalt Intelligence,Machine Learning Engineer,Remote,124012-151610,2,2026-04-03,"Pandas, Spark, dbt"
1578,Aurora Metrics,Business Analyst,"Boston, Ma",107006-131915,5,2026-03-01,"Spark, TensorFlow, SQL"
1581,Cobalt Intelligence,Business Analyst,"Seattle, Wa",114419-135146,9,2026-04-18,"Spark, Pandas, SQL"
1582,Cobalt Intelligence,Research Scientist,"San Francisco, Ca",135741-159849,0,2026-04-23,"Python, TensorFlow, Pandas"
1584,Cobalt Intelligence,Research Scientist,Remote,136818-158991,5,2026-03-12,"Pandas, Airflow, dbt"
1586,Acme Analytics,Bi Developer,Remote,93456-107973,1,2026-03-05,"Power BI, Pandas, Python"
1589,Pioneer Data Systems,Analytics Engineer,Remote,112347-130726,1,2026-03-03,"TensorFlow, dbt, Spark"
1591,Aurora Metrics,Research Scientist,"San Francisco, Ca",140417-166674,6,2026-03-14,"Python, dbt, Power BI"
1592,Acme Analytics,Product Analyst,Remote,91180-119988,1,2026-03-03,"SQL, TensorFlow, Python"
1593,Aurora Metrics,Analytics Engineer,"Austin, Tx",145103-168277,9,2026-03-12,"Python, SQL, Spark"
1594,Acme Analytics,Data Engineer,"Boston, Ma",124442-151037,5,2026-03-22,"SQL, TensorFlow, Pandas"
1595,Summit Ai Works,Data Analyst,"Seattle, Wa",94212-120432,1,2026-03-16,"Airflow, Power BI, Tableau"
1597,Acme Analytics,Data Engineer,Remote,136453-166944,10,2026-04-19,"SQL, Tableau, Airflow"
1598,Aurora Metrics,Machine Learning Engineer,"Austin, Tx",139373-163817,3,2026-04-18,"Pandas, TensorFlow, Tableau"
1600,Acme Analytics,Machine Learning Engineer,"Austin, Tx",128164-162850,4,2026-04-17,"Airflow, Pandas, Python"
1601,Bluepeak Software,Business Analyst,"Boston, Ma",110917-133449,7,2026-03-17,"Pandas, Tableau, Spark"
1602,Summit Ai Works,Research Scientist,"San Francisco, Ca",163241-189277,3,2026-04-14,Airflow TensorFlow AWS
1603,Acme Analytics,Product Analyst,"Austin, Tx",115995-130974,7,2026-03-29,"Tableau, TensorFlow, Airflow"
1607,Nimbus Labs,Business Analyst,"Austin, Tx",109346-138409,5,2026-03-14,"Tableau, SQL, Airflow"
1608,Summit Ai Works,Research Scientist,"Boston, Ma",113420-131473,1,2026-04-02,"dbt, Pandas, SQL"
1609,Pioneer Data Systems,Bi Developer,Remote,84631-115676,3,2026-03-16,"Pandas, dbt, Python"
1611,Aurora Metrics,Data Analyst,"San Francisco, Ca",121053-153111,1,2026-03-13,"Pandas, Airflow, TensorFlow"
1612,Aurora Metrics,Product Analyst,"Seattle, Wa",106535-120219,4,2026-03-23,"AWS, dbt, Airflow"
1615,Nimbus Labs,Data Analyst,"Seattle, Wa",93729-104630,9,2026-03-31,"Power BI, SQL, Pandas"
1616,Aurora Metrics,Research Scientist,"Austin, Tx",149481-166783,7,2026-04-22,"Airflow, Tableau, Python"
1618,Summit Ai Works,Research Scientist,"Chicago, Il",126791-138063,5,2026-03-09,"Pandas, dbt, SQL"
1619,Aurora Metrics,Business Analyst,"New York, Ny",96726-131650,0,2026-04-25,"AWS, SQL, Airflow"
1620,Cobalt Intelligence,Analytics Engineer,"Boston, Ma",106080-139773,3,2026-04-05,"AWS, Airflow, Tableau"
1621,Vertex Insight,Data Analyst,Remote,101402-115252,3,2026-04-12,"Spark, SQL, Airflow"
1622,Vertex Insight,Research Scientist,"Seattle, Wa",133579-166829,5,2026-03-27,"dbt, Power BI, TensorFlow"
1624,Pioneer Data Systems,Bi Developer,"San Francisco, Ca",115773-134945,0,2026-03-29,"TensorFlow, Python, Pandas"
1626,Vertex Insight,Product Analyst,"Chicago, Il",110840-126959,5,2026-03-14,"SQL, Power BI, AWS"
5246,Aurora Metrics,Research Scientist,"Boston, Ma",129909-140978,5,2026-03-22,"dbt, Power BI, Tableau"
1629,Nimbus Labs,Data Engineer,"New York, Ny",105685-135664,0,2026-03-26,"Tableau, dbt, Power BI"
1630,Acme Analytics,Data Engineer,"Austin, Tx",100337-130778,0,2026-03-26,"Power BI, Airflow, Pandas"
1631,Nimbus Labs,Machine Learning Engineer,"Austin, Tx",125519-158612,2,2026-03-12,"Airflow, TensorFlow, SQL"
1632,Vertex Insight,Product Analyst,"Austin, Tx",71883-85714,2,2026-04-16,"Pandas, Airflow, Python"
1633,Cobalt Intelligence,Analytics Engineer,Remote,98534-111890,3,2026-04-13,"Pandas, AWS, Power BI"
1634,Nimbus Labs,Business Analyst,"New York, Ny",77152-92708,3,2026-03-03,"Tableau, Python, Pandas"
1636,Aurora Metrics,Product Analyst,Remote,97561-127957,0,2026-04-06,"TensorFlow, dbt, Spark"
1638,Aurora Metrics,Data Analyst,Remote,100546-112024,4,2026-03-29,"Tableau, Python, TensorFlow"
1639,Pioneer Data Systems,Research Scientist,"Boston, Ma",156402-175724,10,2026-04-03,"TensorFlow, Spark, AWS"
1640,Cobalt Intelligence,Bi Developer,"Seattle, Wa",120359-152656,6,2026-04-12,"TensorFlow, Python, AWS"
1641,Vertex Insight,Data Engineer,"New York, Ny",123552-134423,2,2026-03-04,"TensorFlow, Airflow, Python"
1643,Vertex Insight,Data Engineer,"New York, Ny",129836-142632,3,2026-03-19,"Pandas, TensorFlow, dbt"
1644,Vertex Insight,Bi Developer,"Austin, Tx",111956-143785,4,2026-04-13,"Spark, Python, Airflow"
1645,Summit Ai Works,Machine Learning Engineer,"San Francisco, Ca",192143-203112,8,2026-04-13,"Airflow, AWS, dbt"
1646,Bluepeak Software,Product Analyst,"Chicago, Il",96034-121871,4,2026-04-18,"Pandas, Python, SQL"
1647,Bluepeak Software,Research Scientist,"Boston, Ma",115026-127935,3,2026-04-17,"Power BI, Pandas, dbt"
1648,Pioneer Data Systems,Research Scientist,"Chicago, Il",131610-149394,4,2026-03-02,"Python, Airflow, Power BI"
1649,Cobalt Intelligence,Data Engineer,"Austin, Tx",113675-143678,10,2026-03-06,"Tableau, dbt, Power BI"
1650,Acme Analytics,Analytics Engineer,"Boston, Ma",120335-138801,7,2026-03-14,"dbt, Tableau, Airflow"
1652,Acme Analytics,Analytics Engineer,Remote,115511-144434,7,2026-04-27,"Airflow, Power BI, Tableau"
1654,Cobalt Intelligence,Data Analyst,"New York, Ny",122415-134326,7,2026-04-02,"AWS, Python, Airflow"
1655,Acme Analytics,Machine Learning Engineer,Remote,154090-168571,5,2026-03-27,"TensorFlow, Spark, Airflow"
1659,Acme Analytics,Data Engineer,"Chicago, Il",131586-148007,6,2026-03-26,"Python, AWS, Power BI"
1660,Acme Analytics,Business Analyst,"San Francisco, Ca",93859-122548,4,2026-03-16,"dbt, Pandas, Python"
1661,Summit Ai Works,Bi Developer,Remote,104338-114744,3,2026-03-11,"Spark, Power BI, dbt"
1662,Bluepeak Software,Data Engineer,"San Francisco, Ca",182048-203545,10,2026-03-13,"TensorFlow, AWS, dbt"
1663,Bluepeak Software,Business Analyst,"Chicago, Il",93351-110196,2,2026-03-15,"Power BI, Tableau, dbt"
1664,Bluepeak Software,Analytics Engineer,"San Francisco, Ca",146410-176953,10,2026-04-25,"Pandas, Power BI, SQL"
1665,Acme Analytics,Machine Learning Engineer,"Chicago, Il",162420-183825,9,2026-03-06,"Power BI, SQL, TensorFlow"
1666,Nimbus Labs,Research Scientist,"Boston, Ma",163328-183523,8,2026-04-09,"Power BI, Python, Spark"
1667,Aurora Metrics,Business Analyst,"Austin, Tx",100951-112130,9,2026-03-17,"SQL, Power BI, Python"
1668,Nimbus Labs,Business Analyst,"Austin, Tx",125960-152194,10,2026-03-04,"dbt, AWS, SQL"
1670,Acme Analytics,Data Engineer,"Boston, Ma",127738-157925,6,2026-03-20,"Python, Airflow, dbt"
1671,Vertex Insight,Data Analyst,"Austin, Tx",100806-114907,5,2026-04-19,"TensorFlow, Spark, Airflow"
1675,Cobalt Intelligence,Research Scientist,Remote,122558-135438,4,2026-03-15,"Pandas, Power BI, SQL"
1678,Pioneer Data Systems,Analytics Engineer,"San Francisco, Ca",149717-169277,8,2026-04-12,"Spark, dbt, TensorFlow"
3544,Bluepeak Software,Product Analyst,"Boston, Ma",104618-115594,3,2026-03-11,"Pandas, Tableau, TensorFlow"
1680,Aurora Metrics,Bi Developer,"Seattle, Wa",123974-154687,6,2026-03-03,"Spark, SQL, Airflow"
1681,Bluepeak Software,Product Analyst,"Austin, Tx",112829-145446,7,2026-04-22,"AWS, Python, Power BI"
1682,Nimbus Labs,Product Analyst,"Seattle, Wa",110443-123061,8,2026-04-16,Spark Tableau Airflow
